prompt,summary
There are 5 birds in a tree. How many bird legs do you see?,"var1 = [find](number of birds) # 5, var2 = [multiply](var1, 2) # 5 * 2 = 10, [return](var2) # 10"
Vincent has learned the words to 56 songs. He learned 18 more songs at summer camp. How many songs does Vincent know now?,"var1 = [find](initial songs) # 56, var2 = [add](var1, 18) # 56 + 18 = 74, [return](var2) # 74"
Kim sold 54 boxes of Girl Scout cookies. Jennifer sold 17 more boxes than Kim. How many boxes of cookies did Jennifer sell?,"var1 = [find](Kim cookies) # 54, var2 = [add](var1, 17) # 54 + 17 = 71, [return](var2) # 71"
The Smart Mart sells educational toys. They sold 45 science kits last week. The sold 9 fewer puzzles than science kits. How many puzzles did the Smart Mart sell?,"var1 = [find](science kits) # 45, var2 = [subtract](var1, 9) # 45 - 9 = 36, [return](var2) # 36"
William sells hot dogs at the ball park. He sold 19 hot dogs during the first three innings. He sold 27 hot dogs during the next three innings. William had 45 hot dogs left to sell. How many hot dogs did William have at first?,"var1 = [add](19, 27) # 19 + 27 = 46, var2 = [add](var1, 45) # 46 + 45 = 91, [return](var2) # 91"
Mrs. Hilt ate 5 apples every hour. How many apples had she eaten at the end of 3 hours?,"var1 = [find](apples eaten per hour) # 5, var2 = [multiply](var1, 3) # 5 * 3 = 15, [return](var2) # 15"
There are 3 spiders. How many spider legs are there?,"var1 = [find](number of spiders) # 3, var2 = [multiply](var1, 8) # 3 * 8 = 24, [return](var2) # 24"
Richard and Bruno played miniature golf. Richard's score was 62. Bruno's score was 14 points lower than Richard's score. What was Bruno's score?,"var1 = [find](Richard's score) # 62, var2 = [subtract](var1, 14) # 62 - 14 = 48, [return](var2) # 48"
My ice cream shop was really busy today. It was 98 degrees and we sold 67 ice cream cones. We sold 15 more milkshakes than ice cream cones. How many milkshakes were sold?,"var1 = [find](ice cream cones sold) # 67, var2 = [find](milkshakes sold) # 67 + 15 = 82, [return](var2) # 82"
You have collected 7 crickets. How many more crickets do you need to collect to have 11 crickets?,"var1 = [find](crickets collected) # 7, var2 = [find](crickets needed to have 11) # 11 - 7 = 4, [return](var2) # 4"
Mrs. Hilt read 2 books per day. How many books did she read in one week?,"var1 = [find](books read per day) # 2, var2 = [multiply](var1, 7) # 2 * 7 = 14, [return](var2) # 14"
There are 46 birds perched on the branches of a tree. How many feet are there on the branches?,"var1 = [find](birds on branches) # 46, var2 = [multiply](var1, 2) # 46 * 2 = 92, [return](var2) # 92"
"In the park, I see 109 dogs. How many legs do I see?","var1 = [find](dogs in park) # 109, var2 = [multiply](var1, 4) # 109 * 4 = 436, [return](var2) # 436"
Diane wants to buy a package of cookies. The cookies cost 65 cents. Diane has 27 cents. How much more money does she need?,"var1 = [find](cookies cost) # 65, var2 = [subtract](var1, 27) # 65 - 27 = 38, [return](var2) # 38"
Lisa went on a 52 km. She divided the distance traveled evenly over 4 days. How many meters did Lisa walk each day?,"var1 = [find](distance traveled by Lisa) # 52 km, var2 = [find](number of days) # 4, [return](var1/var2 * 1000) # 52 km / 4 = 13 km, 13 km * 1000 m/km = 13000"
"Abigail's mom said she will be home from work in 65 minutes. It is 4:27 p.m., and Abigail has dance practice at 6:00 p.m. How much time will Abigail have between the time that her mom gets home from work and the beginning of dance practice?","var1 = [find](mom arrives home) # 4:27 p.m. + 65 minutes # 4:27 p.m. + 65 minutes = 5:32 p.m., var2 = [find](dance practice starts) # 6:00 p.m., [return](var2 - var1) # 6:00 p.m. - 5:32 p.m. = 28 minutes"
"Rug A is 8 feet by 4 feet, and Rug B is 5 feet by 7 feet. Which rug should Mrs. Hilt buy if she wants the rug with the biggest area?","var1 = [find](area of rug A) # 8 * 4 = 32, var2 = [find](area of rug B) # 5 * 7 = 35, if var1 < var2:, [return](""Rug B"") # Rug B, else:, [return](""Rug A"") # Rug A"
"Coach Kelly brought 32 L of water to the football game, and she divided the water equally between 8 coolers. How many milliliters of water did Coach Kelly put in each cooler?","var1 = [find](water Coach Kelly brought) # 32 L, var2 = [find](number of coolers) # 8, [return](var1/var2 * 1000) # 32 L / 8 = 4 L, 4 L * 1000 ml/L = 4000 ml"
"The fruit shop shipped 36 boxes of apples, 5 boxes of raw pears less than apples, and three times as many oranges as raw pears. How many boxes of oranges were shipped?","var1 = [find](number of boxes of apples) # 36, var2 = [find](number of boxes of raw pears) # var1 - 5, var3 = [multiply](var2, 3) # (var1 - 5) * 3 = 93, [return](var3) # 93"
"The road construction team has built a road, which has been repaired for 24 kilometers, accounting for 2/5 of the total length. How many kilometers is this road?","var1 = [find](repaired length of road) #24, var2 = [find](fraction of total length repaired) #2/5, var3 = [divide](var1, var2) # 24 / (2/5) = 60, [return](var3) # 60"
Mom has a 3-meter blue tape and a 12-meter red tape. How many times longer is the red ribbon than the blue ribbon?,"var1 = [find](length of blue tape) #3, var2 = [find](length of red tape) #12, var3 = [divide](var2, var1) # 12 / 3 = 4, [return](var3) # 4"
Xiao Ming runs for 13 minutes every morning. His speed is about 180 m/min. How many meters does he run every day?,"var1 = [find](duration of Xiao Ming's run) #13, var2 = [find](speed of Xiao Ming) #180, var3 = [multiply](var1, var2) # 13 * 180 = 2340, [return](var3) # 2340"
"There are 50 students in the sixth grade (1) class, and the number of girls is 68% of the whole class. How many girls are there?","var1 = [find](total number of students) #50, var2 = [find](percent of girls in the class) #68%, var3 = percentToDecimal(var2) # percentToDecimal(68%) = 0.68, var4 = [multiply](var1, var3) # 50 * 0.68 = 34, [return](var4) # 34"
"The outer circle of the park is 1.09 kilometers. In the 24-hour ultra-marathon, Xiaoming ran 140 laps. How many kilometers did he run in total?","var1 = [find](length of outer circle of park) #1.09, var2 = [find](number of laps ran by Xiaoming) #140, var3 = [multiply](var1, var2) # 1.09 * 140 = 152.6, [return](var3) # 152.6"
A vacuum cleaner is priced at 585 yuan after hitting 0.9. How much is the original price of this vacuum cleaner?,"var1 = [find](discount percentage) #0.9, var2 = [find](discounted price) #585, var3 = [divide](var2, var1) # 585 / 0.9 = 650, [return](var3) # 650"
"The price of a children's top is 32 yuan, and the price of an adult top is 288 yuan. How many times the price of a top for an adult is the price of a top for a child?","var1 = [find](price of children's top) #32, var2 = [find](price of adult top) #288, var3 = [divide](var2, var1) # 288 / 32 = 9, [return](var3) # 9"
"There are 54 female employees in a certain factory, accounting for 9/14 of all employees in the factory. How many employees are there in the whole factory?","var1 = [find](number of female employees) #54, var2 = [find](fraction of female employees) #9/14, var3 = [divide](var1, var2) # 54 / (9/14) = 84, [return](var3) # 84"
"A dictionary is 40 mm thick, and a math book is 5 mm thick. How many math books are as thick as a dictionary?","var1 = [find](thickness of dictionary) #40, var2 = [find](thickness of math book) #5, var3 = [divide](var1, var2) # 40 / 5 = 8, [return](var3) # 8"
Mingming and Yuanyuan had a rope skipping competition. Mingming jumped 45 times. Yuanyuan jumped 23 times less than Mingming. How many times did Yuanyuan jump?,"var1 = [find](number of times Mingming jumped) #45, var2 = [find](number of times Yuanyuan jumped less) #23, var3 = [subtract](var1, var2) # 45 - 23 = 22, [return](var3) # 22"
"A car travels 67 kilometers per hour, and the distance from Xiaohua's home to the provincial capital is 268 kilometers. How long does it take Xiaohua to get to the provincial capital by car?","var1 = [find](speed of car) #67, var2 = [find](distance from home to provincial capital) #268, var3 = [divide](var2, var1) # 268 / 67 = 4, [return](var3) # 4"
"Zhang Ming has 48 stamps, and Li Liang has 3 more stamps than Zhang Ming (5/6). How many stamps does Li Liang have?","var1 = [find](number of stamps of Zhang Ming) #48, var2 = [multiply](var1, 5/6) # 48 * 5/6 = 40, var3 = [add](var2, 3) # 40 + 3 = 43, [return](var3) # 43"
"A car travels x kilometers per hour on average, and travels 360 kilometers in 6 hours. Find speed = how many kilometers?","var1 = [find](total distance traveled) #360, var2 = [find](time taken) #6, var3 = [divide](var1, var2) # 360 / 6 = 60, [return](var3) # 60"
"According to statistics, there are 22 kinds of birches in my country, accounting for 11/20 of the birches in the world. How many kinds of birches are there in the world?","var1 = [find](number of birch kinds in country) #22, var2 = [find](fraction of world's birches accounted for by country) #11/20, var3 = [divide](var1, var2) # 22 / 11/20 = 40, [return](var3) # 40"
"My brother goes to college, and he has to take a train for 6.4 hours. The average speed of the train is 70.5 km/h. How many kilometers did he travel by train?","var1 = [find](time on train) #6.4, var2 = [find](average speed of train) #70.5, var3 = [multiply](var1, var2) # 6.4 * 70.5 = 451.2, [return](var3) # 451.2"
"Mother’s monthly income is 1,500 yuan, and father’s monthly income is 1/5 higher than mother’s. How much is father’s monthly income?","var1 = [find](mother's monthly income) #1500, var2 = [multiply](var1, 1/5) # 1500 * 1/5 = 300, var3 = [add](var1, var2) # 1500 + 300 = 1800, [return](var3) # 1800"
"The weight of the red panda is 125 kg, and the weight of the little tiger is 55 kg more than that of the red panda. How much does the weight of the little tiger weigh?","var1 = [find](weight of red panda) #125, var2 = [find](additional weight of little tiger) #55, var3 = [add](var1, var2) # 125 + 55 = 180, [return](var3) # 180"
"The car travels 80 kilometers per hour, which is (2/3) the speed of the train. How many kilometers per hour does the train travel?","var1 = [find](speed of car) #80, var2 = [find](ratio of train speed to car speed) #(2/3), var3 = [divide](var1, var2) # 80 / (2/3) = 120, [return](var3) # 120"
"Xiaoqiang has 56 stamps, and Xiaofang has twice as many stamps as Xiaoqiang. How many stamps do they have in total?","var1 = [find](number of stamps Xiaoqiang has) #56, var2 = [multiply](var1, 2) # 56 * 2 = 112, var3 = [add](var1, var2) # 56 + 112 = 168, [return](var3) # 168"
"Grandma Wang's house used 48 degrees of electricity last month. This month, it saves electricity (1/8) compared with last month. How much electricity is saved this month?","var1 = [find](electricity used last month) #48, var2 = [find](fraction of electricity saved) #(1/8), var3 = [multiply](var1, var2) # 48 * (1/8) = 6, [return](var3) # 6"
Pears cost 3.65 yuan per kilogram. How much will my mother pay for 13 kilograms of pears?,"var1 = [find](cost per kilogram of pears) #3.65, var2 = [find](amount of pears in kilograms) #13, var3 = [multiply](var1, var2) # 3.65 * 13 = 47.45, [return](var3) #47.45"
"There are 28 black swans in the artificial lake in the park, and the number of white swans is 9 more than three times that of black swans. How many white swans are there?","var1 = [find](number of black swans) #28, var2 = [multiply](3, var1) # 3 * 28 = 84, var3 = [add](var2, 9) # 84 + 9 = 93, [return](var3) # 93"
"The grain store shipped 380 kilograms of flour, and the rice shipped was 20 kilograms more than double the amount of flour. How many kilograms of rice was shipped?","var1 = [find](amount of flour shipped) #380, var2 = [multiply](2, var1) # 2 * 380 = 760, var3 = [add](20, var2) # 20 + 760 = 780, [return](var3) # 780"
"There used to be 123 bags of rice in the grain store, but the number of rice bags shipped in later was twice the original number. How many bags of rice are there now?","var1 = [find](initial number of rice bags) #123, var2 = [multiply](var1, 2) # 123 * 2 = 246, var3 = [add](var1, var2) # 123 + 246 = 369, [return](var3) # 369"
"There are two wheat fields, the first land yields 7436 kg of wheat, and the second land yields 945 kg less than the first land. How much is the total income of the two lands?","var1 = [find]( yield of wheat from first field) #7436, var2 = [find](yield of wheat from second field) #var1 - 945 # 7436 - 945 = 6491, var3 = [add](var1, var2) # 7436 + 6491 = 13927, [return](var3) # 13927"
"There are 192 willows by the river, equal to (3/4) of poplars. How many poplars are there?","var1 = [find](number of willows) #192, var2 = [find](fraction of poplars equivalent to willows) #(3/4), var3 = [divide](var1, var2) # 192 / (3/4) = 256, [return](var3) # 256"
"The current price of a pen is 16 yuan, which is the original price (4/5). How much is the original price of this pen?","var1 = [find](current price of pen) #16, var2 = [find](fraction of original price) #4/5, var3 = [divide](var1, var2) # 16 / (4/5) = 20, [return](var3) # 20"
